section_code,land_number,county_norm,land_section_name
0923,0070-0000,嘉義縣,生毛樹段
0923,0072-0000,嘉義縣,生毛樹
0923,0075-0002,嘉義縣,生毛樹段
0923,0090-0002,嘉義縣,生毛樹
0923,0092-0000,嘉義縣,生毛樹
0923,0092-0001,嘉義縣,生毛樹
0923,0136-0000,嘉義縣,生毛樹段
0923,0265-0000,嘉義縣,生毛樹
0923,0266-0000,嘉義縣,生毛樹
0923,0266-0001,嘉義縣,生毛樹
0923,0297-0001,嘉義縣,生毛樹
0923,0297-0003,嘉義縣,生毛樹
0923,0298-0001,嘉義縣,生毛樹
0923,0298-0002,嘉義縣,生毛樹
0923,0298-0003,嘉義縣,生毛樹
0923,0333-0003,嘉義縣,生毛樹
0923,035-0000,嘉義縣,生毛樹段
0923,0352-0000,嘉義縣,生毛樹段
0923,0353-0000,嘉義縣,生毛樹
0923,0353-0004,嘉義縣,生毛樹段
0923,0357-0001,嘉義縣,生毛樹
0923,0398-0000,嘉義縣,生毛樹段
0923,0398-0001,嘉義縣,生毛樹段
0923,0398-0004,嘉義縣,生毛樹段
0923,0398-0005,嘉義縣,生毛樹段
0923,0399-0001,嘉義縣,生毛樹段
0923,0399-0005,嘉義縣,生毛樹段
0923,0419-0000,嘉義縣,生毛樹段
0923,0427-0000,嘉義縣,生毛樹
0923,0433-0001,嘉義縣,生毛樹
0923,0433-0002,嘉義縣,生毛樹
0923,0433-0004,嘉義縣,生毛樹
0923,0466-0021,嘉義縣,生毛樹段
0923,0468-0009,嘉義縣,生毛樹段
0923,0473-0002,嘉義縣,生毛樹段
0923,0474-0000,嘉義縣,生毛樹段
0923,0475-0000,嘉義縣,生毛樹段
0923,0498-0000,嘉義縣,生毛樹
0923,0501-0003,嘉義縣,生毛樹段
0923,0501-0006,嘉義縣,生毛樹
0923,0505-0000,嘉義縣,生毛樹
0923,0506-0000,嘉義縣,生毛樹
0923,0516-0000,嘉義縣,生毛樹段
0923,0524-0000,嘉義縣,生毛樹段
0923,0525-0001,嘉義縣,生毛樹段
0923,0527-0002,嘉義縣,生毛樹段
0923,0538-0003,嘉義縣,生毛樹段
0923,0540-0000,嘉義縣,生毛樹段
0923,0550-0002,嘉義縣,生毛樹
0923,0550-0006,嘉義縣,生毛樹
0923,0556-0000,嘉義縣,生毛樹段
0923,0556-0001,嘉義縣,生毛樹段
0923,0556-0002,嘉義縣,生毛樹段
0923,0566-0000,嘉義縣,生毛樹段
0923,0567-0001,嘉義縣,生毛樹段
0923,0573-0000,嘉義縣,生毛樹段
0923,0602-0002,嘉義縣,生毛樹段
0923,0602-0008,嘉義縣,生毛樹段
0923,0606-0000,嘉義縣,生毛樹
0923,0609-0000,嘉義縣,生毛樹段
0923,0609-0001,嘉義縣,生毛樹段
0923,0614-0004,嘉義縣,生毛樹段
0923,0626-0002,嘉義縣,生毛樹
0923,0626-0004,嘉義縣,生毛樹
0923,0626-0013,嘉義縣,生毛樹
0923,0626-0014,嘉義縣,生毛樹
0923,0640-0000,嘉義縣,生毛樹
0923,0640-0001,嘉義縣,生毛樹
0923,0644-0005,嘉義縣,生毛樹段
0923,0646-0004,嘉義縣,生毛樹段
0923,0650-0000,嘉義縣,生毛樹段
0923,0651-0000,嘉義縣,生毛樹段
0923,0651-0001,嘉義縣,生毛樹段
0923,0676-0000,嘉義縣,生毛樹段
0923,0690-0000,嘉義縣,生毛樹
0923,0746-0000,嘉義縣,生毛樹
0923,0779-0000,嘉義縣,生毛樹段
0923,0779-0002,嘉義縣,生毛樹
0923,0782-0000,嘉義縣,生毛樹段
0923,0796-0001,嘉義縣,生毛樹段
0923,0797-0000,嘉義縣,生毛樹段
0923,0797-0001,嘉義縣,生毛樹段
0923,0826-0000,嘉義縣,生毛樹
0923,0842-0012,嘉義縣,生毛樹
0923,0842-0014,嘉義縣,生毛樹
0923,0842-0019,嘉義縣,生毛樹
0923,0844-0008,嘉義縣,生毛樹
0923,0844-0010,嘉義縣,生毛樹
0923,0845-0001,嘉義縣,生毛樹
0923,0858-0003,嘉義縣,生毛樹段
0923,0895-0001,嘉義縣,生毛樹
0923,0951-0000,嘉義縣,生毛樹段
0923,0952-0000,嘉義縣,生毛樹段
0923,0952-0002,嘉義縣,生毛樹段
0923,0955-0000,嘉義縣,生毛樹段
0923,0955-0001,嘉義縣,生毛樹段
0923,0959-0000,嘉義縣,生毛樹段
0923,0994-0000,嘉義縣,生毛樹段
0923,0996-0002,嘉義縣,生毛樹
0923,0996-0003,嘉義縣,生毛樹
0923,0996-0004,嘉義縣,生毛樹段
0923,1003-0004,嘉義縣,生毛樹段
0923,1003-0006,嘉義縣,生毛樹段
0923,1006-0004,嘉義縣,生毛樹段
0923,1022-0000,嘉義縣,生毛樹
0923,1022-0001,嘉義縣,生毛樹
0923,1038-0000,嘉義縣,生毛樹
0923,1053-0001,嘉義縣,生毛樹
0923,1054-0000,嘉義縣,生毛樹段
0923,1056-0001,嘉義縣,生毛樹段
0923,1058-0001,嘉義縣,生毛樹段
0923,1070-0000,嘉義縣,生毛樹段
0923,1074-0000,嘉義縣,生毛樹段
0923,1080-0003,嘉義縣,生毛樹段
0923,1080-0004,嘉義縣,生毛樹段
0923,1107-0000,嘉義縣,生毛樹
0923,1108-0000,嘉義縣,生毛樹
0923,1111-0000,嘉義縣,生毛樹
0923,1131-0000,嘉義縣,生毛樹
0923,1133-0001,嘉義縣,生毛樹
0923,1160-0001,嘉義縣,生毛樹段
0923,1163-0000,嘉義縣,生毛樹段
0923,1164-0000,嘉義縣,生毛樹段
0923,1178-0001,嘉義縣,生毛樹段
0923,1178-0002,嘉義縣,生毛樹段
0923,1202-0000,嘉義縣,生毛樹
0923,1203-0000,嘉義縣,生毛樹段
0923,1205-0000,嘉義縣,生毛樹段
0923,1210-0001,嘉義縣,生毛樹
0923,1213-0000,嘉義縣,生毛樹段
0923,1213-0002,嘉義縣,生毛樹段
0923,1218-0000,嘉義縣,生毛樹
0923,1222-0000,嘉義縣,生毛樹
0923,1229-0000,嘉義縣,生毛樹段
0923,1233-0000,嘉義縣,生毛樹
0923,1241-001,嘉義縣,生毛樹段
0923,1242-0000,嘉義縣,生毛樹
0923,1251-0000,嘉義縣,生毛樹段
0923,1290-0000,嘉義縣,生毛樹
0923,1291-0000,嘉義縣,生毛樹
0923,1297-0000,嘉義縣,生毛樹
0923,1311-0000,嘉義縣,生毛樹
0923,1312-0000,嘉義縣,生毛樹
0923,1334-0000,嘉義縣,生毛樹
0923,1334-0001,嘉義縣,生毛樹
0923,1338-0001,嘉義縣,生毛樹段
0923,1341-0000,嘉義縣,生毛樹
0923,1348-0000,嘉義縣,生毛樹
0923,1404-0000,嘉義縣,生毛樹段
0923,1491-0000,嘉義縣,生毛樹
0923,1492-0000,嘉義縣,生毛樹段
0923,1494-0000,嘉義縣,生毛樹段
0923,1528-0001,嘉義縣,生毛樹段
0923,1531-0000,嘉義縣,生毛樹
0923,1537-0000,嘉義縣,生毛樹段
0923,1538-0000,嘉義縣,生毛樹段
0923,1539-0000,嘉義縣,生毛樹段
0923,1541-0000,嘉義縣,生毛樹
0923,1543-0004,嘉義縣,生毛樹
0923,1544-0000,嘉義縣,生毛樹
0923,1548-0000,嘉義縣,生毛樹
0923,1555-0000,嘉義縣,生毛樹
0923,1558-0000,嘉義縣,生毛樹
0923,1561-0004,嘉義縣,生毛樹
0923,1568-0000,嘉義縣,生毛樹
0923,1570-0004,嘉義縣,生毛樹
0923,1588-0001,嘉義縣,生毛樹
0924,0001-0000,嘉義縣,科子林段
0924,0017-0001,嘉義縣,科子林段
0924,0019-0006,嘉義縣,科子林
0924,0037-0000,嘉義縣,科子林
0924,0120-0000,南投縣,大坪段
0924,0125-0000,南投縣,大坪段
0924,0142-0000,宜蘭縣,松羅二段
0924,0144-0000,宜蘭縣,松羅二段
0924,0147-0000,宜蘭縣,松羅二段
0924,0148-0000,宜蘭縣,松羅二段
0924,0289-0000,嘉義縣,科子林
0924,0290-0003,嘉義縣,科子林
0924,0291-0000,嘉義縣,科子林
0924,0296-0000,嘉義縣,科子林段
0924,0301-0005,嘉義縣,科子林段
0924,0310-0000,嘉義縣,科子林
0924,0314-0001,嘉義縣,科子林
0924,0314-0040,嘉義縣,科子林段
0924,0314-0050,嘉義縣,科子林
0924,0316-0001,嘉義縣,科子林段
0924,0321-0001,嘉義縣,科子林段
0924,0321-0003,嘉義縣,科子林段
0924,0335-0000,嘉義縣,科子林段
0924,0336-0005,嘉義縣,科子林段
0924,0340-0002,嘉義縣,科子林段
0924,0340-0005,嘉義縣,科子林段
0924,0340-0006,嘉義縣,科子林段
0924,0343-0005,嘉義縣,科子林段
0924,0343-0006,嘉義縣,科子林段
0924,0343-0008,嘉義縣,科子林段
0924,0352-0003,嘉義縣,科子林段
0924,0377-0001,嘉義縣,科子林
0924,0377-0013,嘉義縣,科子林
0924,0377-0015,嘉義縣,科子林
0924,0377-0020,嘉義縣,科子林段
0924,0377-0026,嘉義縣,科子林
0924,0383-0001,嘉義縣,科子林
0924,0424-0001,嘉義縣,科子林段
0924,0432-0004,嘉義縣,科子林段
0924,0443-0043,嘉義縣,科子林段
0924,0443-0044,嘉義縣,科子林段
0924,0454-0000,嘉義縣,科子林段
0924,0462-0017,嘉義縣,科子林段
0924,0464-0000,嘉義縣,科子林
0924,0525-0000,嘉義縣,科子林
0924,0570-0000,南投縣,大坪
0924,0599-0000,嘉義縣,科子林
0924,0611-0001,嘉義縣,科子林
0924,0616-0025,嘉義縣,科子林
0924,0672-0001,嘉義縣,科子林
0924,0711-0000,嘉義縣,科子林
0924,0711-0002,嘉義縣,科子林段
0924,0725-0000,嘉義縣,科子林
0924,0725-0001,嘉義縣,科子林
0924,0753-0002,嘉義縣,科子林
0924,0774-0005,嘉義縣,科子林段
0924,0779-0006,嘉義縣,科子林段
0924,0781-0006,嘉義縣,科子林
0924,0787-0000,嘉義縣,科子林
0924,0790-0000,嘉義縣,科子林
0924,0799-0004,嘉義縣,科子林
0924,0799-0005,嘉義縣,科子林
0924,0873-0000,嘉義縣,科子林段
0924,1001-0000,嘉義縣,科子林段
0925,0368-0000,宜蘭縣,松羅三段
0928,0270-0000,南投縣,八通關
0928,0313-0000,南投縣,八通關段
0928,0518-0000,南投縣,八通關
0928,0654-0000,南投縣,八通關
0928,0734-0000,南投縣,八通關
0930,0002-0206,嘉義縣,番路
0930,0009-0019,嘉義縣,番路段
0930,0009-0059,嘉義縣,番路
0930,0014-0030,嘉義縣,番路段
0930,0052-0018,嘉義縣,番路段
0930,0052-0063,嘉義縣,番路段
0930,0052-0080,嘉義縣,番路
0930,0052-0101,嘉義縣,番路段
0930,0058-0000,嘉義縣,番路
0930,0063-0049,嘉義縣,番路
0930,0063-0183,嘉義縣,番路段
0930,0065-0052,嘉義縣,番路段
0930,0091-0001,嘉義縣,番路
0930,0132-0093,嘉義縣,番路段
0930,0132-0095,嘉義縣,番路段
0930,0132-0170,嘉義縣,番路
0930,0132-0217,嘉義縣,番路段
0930,0132-0284,嘉義縣,番路
0930,0132-0421,嘉義縣,番路段
0930,0148-0019,嘉義縣,番路
0930,0162-0009,嘉義縣,番路段
0930,0216-0000,嘉義縣,番路段
0930,0216-0002,嘉義縣,番路段
0930,0327-0008,嘉義縣,番路
0930,0359-0006,嘉義縣,番路段
0930,0368-0003,嘉義縣,番路
0930,0418-0003,嘉義縣,番路段
0932,0001-0001,嘉義縣,內甕段
0932,0004-0000,嘉義縣,內甕
0932,0005-0000,嘉義縣,內甕
0932,0030-0001,嘉義縣,內甕段
0932,0103-0027,嘉義縣,內甕
0935,0084-0022,嘉義縣,大湖段
0935,0084-0065,嘉義縣,大湖段
0935,0084-0100,嘉義縣,大湖
0935,0085-0007,嘉義縣,大湖段
0935,0085-0015,嘉義縣,大湖段
0935,0085-0085,嘉義縣,大湖段
0935,0085-0088,嘉義縣,大湖段
0935,0088-0001,嘉義縣,大湖
0935,0102-0001,嘉義縣,大湖
0935,0106-0043,嘉義縣,大湖段
0935,0109-0007,嘉義縣,大湖段
0935,0119-0019,嘉義縣,大湖
0936,0008-0020,嘉義縣,公田段
0936,0025-0103,嘉義縣,公田
0936,0049-0048,嘉義縣,公田段
0936,0053-0001,嘉義縣,公田
0936,0063-0012,嘉義縣,公田段
0936,0068-0001,嘉義縣,公田
0936,0069-0018,嘉義縣,公田
0936,0284-0000,嘉義縣,公田
0936,0317-0000,嘉義縣,公田段
0936,0339-0000,嘉義縣,公田段
0936,0366-0000,嘉義縣,公田段
0936,0401-0000,嘉義縣,公田
0936,0435-0005,嘉義縣,公田
0936,0536-0000,嘉義縣,公田段
0936,0585-0000,嘉義縣,公田
0936,0718-0000,嘉義縣,公田段
0936,0760-0000,嘉義縣,公田
0936,0768-0000,嘉義縣,公田段
0936,0794-0000,嘉義縣,公田
0942,0069-0002,嘉義縣,新美段
0942,0122-0000,嘉義縣,新美段
0948,0059-0002,嘉義縣,豐山段
0948,0060-0002,嘉義縣,豐山段
0948,0060-0003,嘉義縣,豐山段
0948,0062-0007,嘉義縣,豐山段
0948,0063-0002,嘉義縣,豐山段
0948,0063-0003,嘉義縣,豐山段
0948,0072-0001,嘉義縣,豐山
0948,0073-0001,嘉義縣,豐山
0957,0097-0000,嘉義縣,雙梅
0964,0154-0001,臺北巿,平等段一小段
0964,0172-0000,臺北巿,平等段一小段
0974,0034-0000,嘉義縣,朝天
0977,0372-0001,新北巿,茄苳腳段
0997,0145-0008,嘉義縣,內埔
0998,0208-0002,嘉義縣,昇平
1003,1338-0000,新竹縣,峨眉段
1005,0005-0000,新竹縣,赤柯坪段
1005,0006-0000,新竹縣,赤柯坪
1005,0007-0000,新竹縣,赤柯坪
1005,0030-0000,新竹縣,赤柯坪段
1005,0080-0000,新竹縣,赤柯坪
1005,0087-0000,新竹縣,赤柯坪
1005,0088-0000,新竹縣,赤柯坪
1005,0091-0000,新竹縣,赤柯坪
1005,0123-0000,新竹縣,赤柯坪段
1005,0127-0000,新竹縣,赤柯坪段
1005,0128-0000,新竹縣,赤柯坪段
1005,0129-0000,新竹縣,赤柯坪段
1005,0130-0000,新竹縣,赤柯坪段
1005,0779-0000,新竹縣,赤柯坪
1017,0251-0000,嘉義縣,南下坑
1017,1244-0000,嘉義縣,南下坑段
1017,1245-0000,嘉義縣,南下坑段
1017,1255-0000,嘉義縣,南下坑
1018,1047-0000,嘉義縣,北下坑
1018,1221-0001,嘉義縣,北下坑
1029,0029-0000,臺東縣,新都威段
1030,0396-0000,臺東縣,玉港段
1030,0452-0000,臺東縣,玉港段
1030,0471-0000,臺東縣,玉港段
1030,0471-0001,臺東縣,玉港段
1030,0471-0002,臺東縣,玉港段
1030,0471-0003,臺東縣,玉港段
1031,0426-0000,臺東縣,新美山段
1031,0436-0000,臺東縣,新美山段
1036,1110-0000,臺東縣,新竹湖
1036,1113-0000,臺東縣,新竹湖
1037,0312-0000,臺東縣,永福段
1037,0313-0000,臺東縣,永福段
1037,0315-0000,臺東縣,永福段
1037,0321-0000,臺東縣,永福段
1040,0002-0000,臺東縣,南都蘭段
1040,0006-0000,臺東縣,南都蘭段
1040,0007-0000,臺東縣,南都蘭段
1043,0545-0000,臺東縣,新八邊段
1043,0547-0000,臺東縣,新八邊段
1043,0549-0000,臺東縣,新八邊段
1043,0597-0000,臺東縣,新八邊段
1110,0604-0000,苗栗縣,石頭坑段
1110,0613-0000,苗栗縣,石頭坑段
1110,0893-0000,苗栗縣,石頭坑段
1110,0915-0000,苗栗縣,石頭坑段
1110,1090-0000,苗栗縣,石頭坑段
1110,1090-0001,苗栗縣,石頭坑段
1110,1090-0002,苗栗縣,石頭坑段
1110,1090-0003,苗栗縣,石頭坑段
1110,1277-0000,苗栗縣,石頭坑段
1110,1280-0000,苗栗縣,石頭坑段
1110,1281-0000,苗栗縣,石頭坑段
1110,1283-0000,苗栗縣,石頭坑段
1110,1284-0000,苗栗縣,石頭坑段
1110,1285-0000,苗栗縣,石頭坑段
1110,1293-0000,苗栗縣,石頭坑段
1110,1294-0000,苗栗縣,石頭坑段
1111,0957-0000,苗栗縣,南勢林坑段
1112,0819-0000,苗栗縣,湖內段
1142,0187-0000,南投縣,溪南段
1142,0188-0000,南投縣,溪南段
1142,0189-0000,南投縣,溪南段
1142,0261-0000,南投縣,溪南段
1142,0589-0000,南投縣,溪南
1143,0015-0000,臺中巿,大學段
1143,0073-0000,臺中巿,大學段
1143,0142-0000,臺中巿,大學段
1144,0314-0000,臺中巿,大滿段
1144,0326-0001,臺中巿,大滿段
1144,0326-0002,臺中巿,大滿段
1144,0326-0003,臺中巿,大滿段
1144,0328-0000,臺中巿,大滿段
1144,0364-0000,臺中巿,大滿段
1144,0594-0000,臺中巿,大滿段
1144,0597-0000,臺中巿,大滿段
1144,0647-0000,臺中巿,大滿段
1144,0647-0001,臺中巿,大滿段
1144,0647-0002,臺中巿,大滿段
1144,0651-0000,臺中巿,大滿段
1146,0005-0000,臺中巿,大榮段
1146,0038-0000,臺中巿,大榮段
1146,0038-0017,臺中巿,大榮段
1146,0050-0000,臺中巿,大榮段
1146,0063-0000,臺中巿,大榮段
1146,0078-0001,臺中巿,大榮段
1146,0078-0004,臺中巿,大榮段
1146,0080-0000,臺中巿,大榮段
1146,0081-0002,臺中巿,大榮段
1146,0098-0000,臺中巿,大榮段
1146,0122-0000,臺中巿,大榮段
1146,0129-0004,臺中巿,大榮段
1146,0135-0000,臺中巿,大榮段
1146,0142-0000,臺中巿,大榮段
1146,0144-0000,臺中巿,大榮段
1146,0145-0000,臺中巿,大榮段
1146,0189-0000,臺中巿,大榮段
1146,0203-0002,臺中巿,大榮段
1146,0239-0002,臺中巿,大榮段
1146,0239-0006,臺中巿,大榮段
1146,0301-0000,臺中巿,大榮段
1146,0350-0000,臺中巿,大榮段
1146,0353-0000,臺中巿,大榮段
1146,0355-0000,臺中巿,大榮段
1146,0382-0000,臺中巿,大榮段
1146,0833-0000,臺中巿,大榮段
1147,0108-0000,臺中巿,大昌段
1147,0108-0003,臺中巿,大昌段
1147,0414-0000,臺中巿,大昌段
1147,0428-0000,臺中巿,大昌段
1147,0591-0000,臺中巿,大昌段
1147,0596-0000,臺中巿,大昌段
1147,0728-0000,臺中巿,大昌段
1147,0730-0000,臺中巿,大昌段
1147,0997-0000,臺中巿,大昌段
1147,0998-0000,臺中巿,大昌段
1147,0998-0001,臺中巿,大昌段
1148,0087-0004,臺中巿,大盛段
1148,0209-0003,臺中巿,大盛段
1148,0252-0000,臺中巿,大盛段
1148,0253-0000,臺中巿,大盛段
1148,0254-0000,臺中巿,大盛段
1148,0256-0000,臺中巿,大盛段
1148,0387-0000,臺中巿,大盛段
1148,0387-0001,臺中巿,大盛段
1148,0425-0000,臺中巿,大盛段
1148,0527-0000,臺中巿,大盛段
1148,0601-0014,臺中巿,大盛段
1148,0699-0002,臺中巿,大盛段
1148,0699-0003,臺中巿,大盛段
1148,0699-0004,臺中巿,大盛段
1148,0770-0000,臺中巿,大盛段
1149,0036-0002,臺中巿,大華段
1149,0037-0000,臺中巿,大華段
1149,0165-0000,臺中巿,大華段
1149,0167-0000,臺中巿,大華段
1149,0708-0000,臺中巿,大華段
1149,0733-0000,臺中巿,大華段
1149,0905-0000,臺中巿,大華段
1150,0471-0000,臺中巿,大富段
1152,0035-0000,臺中巿,大豐段
1159,1094-0000,南投縣,東埔段
1159,1334-0000,南投縣,東埔
1159,1335-0000,南投縣,東埔
1159,1339-0000,南投縣,東埔
1163,0232-0000,南投縣,香茶段
1163,0434-0000,南投縣,香茶
1163,0454-0000,南投縣,香茶段
1163,0593-0000,南投縣,香茶段
1163,1336-0000,南投縣,香茶段
1164,0329-0000,南投縣,史港
1165,0822-0000,南投縣,田頭社
1165,0826-0000,南投縣,田頭社
1165,0834-0000,南投縣,田頭社
1167,0304-0000,南投縣,大雁頂段
1167,1042-0000,南投縣,大雁頂段
1170,0110-0000,南投縣,共和段
1170,1138-0000,南投縣,共和段
1172,0598-0000,南投縣,九族
1177,1192-0000,南投縣,水流東
1906,0096-0000,桃園巿,北坑段
1906,0474-0000,桃園巿,北坑段
1906,0474-0007,桃園巿,北坑段
1914,0938-0000,桃園巿,烏塗段
1914,1147-0000,桃園巿,烏塗段
1925,0478-0000,桃園巿,新峰段
1925,0645-0000,桃園巿,新峰段
1930,0721-0000,桃園巿,大窩段
1930,0739-0000,桃園巿,大窩段
1935,1650-0000,桃園巿,三民段
1935,1651-0000,桃園巿,三民段
1936,0134-0000,桃園巿,華興段
1936,0191-0000,桃園巿,華興段
1936,3264-0000,桃園巿,華興段
1936,3349-0000,桃園巿,華興段
1944,0735-0000,桃園巿,砂崙段
1944,0740-0000,桃園巿,砂崙段
2402,0665-0002,臺中巿,下南坑段
2402,0678-0000,臺中巿,下南坑段
2402,0687-0004,臺中巿,下南坑段
2402,0703-0008,臺中巿,下南坑段
2402,0703-0012,臺中巿,下南坑段
2402,0703-0021,臺中巿,下南坑段
2402,0704-0002,臺中巿,下南坑段
2402,0704-0025,臺中巿,下南坑段
2402,0704-0026,臺中巿,下南坑段
2402,0704-0144,臺中巿,下南坑段
2402,0825-0011,臺中巿,下南坑段
2402,0825-0013,臺中巿,下南坑段
2402,0876-0000,臺中巿,下南坑段
2402,0890-0036,臺中巿,下南坑段
2402,0890-0078,臺中巿,下南坑段
2402,0908-0000,臺中巿,下南坑段
2402,0939-0000,臺中巿,下南坑段
2402,0953-0000,臺中巿,下南坑段
2402,0962-0000,臺中巿,下南坑段
2402,0962-0001,臺中巿,下南坑段
2402,0986-0000,臺中巿,下南坑段
2402,0987-0000,臺中巿,下南坑段
2402,1039-0000,臺中巿,下南坑段
2402,1046-0000,臺中巿,下南坑段
2402,1074-0000,臺中巿,下南坑段
2402,1076-0000,臺中巿,下南坑段
2402,1076-0001,臺中巿,下南坑段
2402,1076-0011,臺中巿,下南坑段
2402,1088-0002,臺中巿,下南坑段
2402,1088-0003,臺中巿,下南坑段
2402,1136-0002,臺中巿,下南坑段
2402,1144-0005,臺中巿,下南坑段
2402,1144-0007,臺中巿,下南坑段
2402,1159-0000,臺中巿,下南坑段
2403,0636-0004,臺中巿,上南坑段
2403,0664-0003,臺中巿,上南坑段
2403,0664-0013,臺中巿,上南坑段
2403,0664-0014,臺中巿,上南坑段
2403,0681-0001,臺中巿,上南坑段
2403,0707-0009,臺中巿,上南坑段
2405,0004-0004,臺中巿,翁子段
2405,0004-0008,臺中巿,翁子段
2405,0006-0008,臺中巿,翁子段
2405,0007-0005,臺中巿,翁子段
2405,0011-0001,臺中巿,翁子段
2405,0011-0018,臺中巿,翁子段
2405,0034-0003,臺中巿,翁子段
2405,0045-0000,臺中巿,翁子段
2405,0047-0000,臺中巿,翁子段
2405,0049-0002,臺中巿,翁子段
2405,0055-0001,臺中巿,翁子段
2405,0055-0002,臺中巿,翁子段
2405,0056-0002,臺中巿,翁子段
2405,0056-0003,臺中巿,翁子段
2405,0063-0019,臺中巿,翁子段
2405,0063-0031,臺中巿,翁子段
2405,0078-0001,臺中巿,翁子段
2463,0247-0002,臺中巿,南嵩段
2469,0344-0000,臺中巿,鳳山段
2469,0344-0001,臺中巿,鳳山段
2469,0344-0002,臺中巿,鳳山段
2469,0345-0000,臺中巿,鳳山段
2469,0359-0000,臺中巿,鳳山段
2469,0387-0000,臺中巿,鳳山段
2470,0005-0000,臺中巿,豐新段
2481,0195-0000,臺中巿,公老坪段
2481,0327-0000,臺中巿,公老坪段
2481,0355-0000,臺中巿,公老坪段
2481,0359-0000,臺中巿,公老坪段
2481,0361-0000,臺中巿,公老坪段
2481,0366-0000,臺中巿,公老坪段
2481,0367-0000,臺中巿,公老坪段
2481,0368-0000,臺中巿,公老坪段
2481,0369-0000,臺中巿,公老坪段
2481,0387-0000,臺中巿,公老坪段
2481,0666-0000,臺中巿,公老坪段
2481,0667-0000,臺中巿,公老坪段
2481,0668-0000,臺中巿,公老坪段
2481,1006-0000,臺中巿,公老坪段
2600,0006-0015,高雄巿,田寮段
2600,0006-0053,高雄巿,田寮段
2600,0006-0054,高雄巿,田寮段
2600,0006-0055,高雄巿,田寮段
2600,0006-0056,高雄巿,田寮段
2600,0006-0057,高雄巿,田寮段
2600,0006-0156,高雄巿,田寮段
3006,0015-0019,臺中巿,圳寮段
3006,0037-0008,臺中巿,圳寮段
3006,0040-0028,臺中巿,圳寮段
3006,0040-0094,臺中巿,圳寮段
3006,0040-0095,臺中巿,圳寮段
3006,0350-0000,臺中巿,圳寮段
3006,0355-0000,臺中巿,圳寮段
3006,0357-0000,臺中巿,圳寮段
3006,0445-0000,臺中巿,圳寮段
3006,0462-0000,臺中巿,圳寮段
3010,0039-0017,臺中巿,牛稠坑段
3010,0049-0011,臺中巿,牛稠坑段
3010,0050-0000,臺中巿,牛稠坑段
3010,0051-0000,臺中巿,牛稠坑段
3010,0078-0068,臺中巿,牛稠坑段
3010,0397-0002,臺中巿,牛稠坑段
3010,0412-0000,臺中巿,牛稠坑段
3209,0036-0012,臺南巿,六重溪段
3209,0036-0016,臺南巿,六重溪段
3210,0060-0019,臺南巿,關子嶺段
3216,0082-0088,臺南巿,竹子門段
3216,0082-0702,臺南巿,竹子門段
